Chronology ID,Start Year,End Year,Date Text,Brand / Promoter,Title,Object Type,Source Stage,Master ID,Duplicate Group,Confidence,Source URL,Chronology Note
CHR-0621,1984,1984,February 1984,ESPN; Jag; Greg Hill; Stu Thomsen; Harry Leary; Eddy King; Eric Rupe; Brent Patterson; Richie Anderson,ESPN/Jag Burbank world championship and pro-series report,Archive collection,v2.0 chronological census,EPH-0621,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0622,1984,1984,February 1984,Ammaco; Mongoose,Ammaco/Mongoose national dealer directory,Manufacturer/distributor catalog page,v2.0 chronological census,EPH-0622,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0623,1984,1984,February 1984,YES Helmets,YES Scorpion Cross and Fibrelite helmet campaign,Product literature,v2.0 chronological census,EPH-0623,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0624,1984,1984,February 1984,DP Racing,"DP February Mini, Firebird Delta II, and Freestyler frame campaign",Product literature,v2.0 chronological census,EPH-0624,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0625,1984,1984,February 1984,BMX Action Bike; Tim March; Bob Haro; Mongoose; Kuwahara Nova,Best of 1983 readers-poll results,Archive collection,v2.0 chronological census,EPH-0625,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0626,1984,1984,February 1984,BMX Action Bike; British BMX clubs,February 1984 BMX race calendar,Event notice / contact flyer,v2.0 chronological census,EPH-0626,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0627,1984,1984,February 1984,Faze 7,Faze 7 February complete-bike and component offers,Retailer advertisement / price list,v2.0 chronological census,EPH-0627,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0628,1984,1984,February 1984,BMX Action Bike; UKBMX Publications,ABMX back-issue and binder offer,Catalog mailer / advertisement,v2.0 chronological census,EPH-0628,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0629,1984,1984,February 1984,Ammaco; Mongoose; Steve Greaves; Wayne Llewellyn; Andy Ruffell; John Greaves,The Rulers Ammaco/Mongoose factory-team campaign,Team advertisement,v2.0 chronological census,EPH-0629,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0630,1984,1984,February 1984,SE Racing; Shiner; BMX Action Bike,SE Floval Flyer 24-inch cruiser test,Archive collection,v2.0 chronological census,EPH-0630,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0631,1984,1984,February 1984,Supertune,Supertune February mail-order component catalogue,Retailer advertisement / price list,v2.0 chronological census,EPH-0631,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0632,1984,1984,February 1984,Muddy Fox,Muddy Fox BMX and mountain-bike range campaign,Product literature,v2.0 chronological census,EPH-0632,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0633,1984,1984,February 1984,Pedal Pushers,Pedal Pushers complete-bike and parts offers,Retailer advertisement / price list,v2.0 chronological census,EPH-0633,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0634,1984,1984,February 1984,Kuwahara,Kuwahara KYZ freestyle campaign,Product literature,v2.0 chronological census,EPH-0634,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0635,1984,1984,February 1984,Greg Hill; Greg Hill Products; BMX Action Bike,"Greg Hill BMX Masterclass: goals, preparation, and jumping",Archive collection,v2.0 chronological census,EPH-0635,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0636,1984,1984,February 1984,Holdsworth BMX Centres,"Holdsworth BMX Centres February frame, wheel, and component offers",Retailer advertisement / price list,v2.0 chronological census,EPH-0636,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0637,1984,1984,February 1984,Rad City,Rad City Mini Dude Centre and complete-bike offers,Dealer/shop advertisement,v2.0 chronological census,EPH-0637,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0638,1984,1984,February 1984,"BMX retailer, Commercial Road Southampton",Southampton winter-sale BMX inventory advertisement,Dealer/shop advertisement,v2.0 chronological census,EPH-0638,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0639,1984,1984,February 1984,BMX Action Bike; Jumping Jack,Jumping Jack February 1984 installment,Archive collection,v2.0 chronological census,EPH-0639,,MEDIUM,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Period placement; exact feature detail open
CHR-0640,1984,1984,February 1984,Sharp Racing Products,Sharp 1:11 Griplocks technical campaign,Product literature,v2.0 chronological census,EPH-0640,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0641,1984,1984,February 1984,Freestyle West; Terry Jenkins; Jason Nash; Craig Campbell,Freestyle West Bristol competition feature,Archive collection,v2.0 chronological census,EPH-0641,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0642,1984,1984,February 1984,Schofield Cycles,Schofield Cycles February complete-bike and frame price list,Retailer advertisement / price list,v2.0 chronological census,EPH-0642,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0643,1984,1984,February 1984,Scott; Bert Harkins Racing,Scott and Bert Harkins goggles campaign,Product literature,v2.0 chronological census,EPH-0643,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0644,1984,1984,February 1984,BMX Action Bike; UKBMX Publications,BMX Fever publication-order announcement,Catalog mailer / advertisement,v2.0 chronological census,EPH-0644,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0645,1984,1984,February 1984,Shiner; Hutch; Panda,"Shiner decal, sales-sheet, and Hutch/Panda offer",Dealer price-list / sticker offer,v2.0 chronological census,EPH-0645,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0646,1984,1984,February 1984,GT BMX,GT BMX image campaign,Magazine advertisement,v2.0 chronological census,EPH-0646,,MEDIUM,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Period placement; exact feature detail open
CHR-0647,1984,1984,February 1984,BMX Action Bike,Splat crash-photo feature,Archive collection,v2.0 chronological census,EPH-0647,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0648,1984,1984,February 1984,Haro,Haro Tech numberplate technical campaign,Product literature,v2.0 chronological census,EPH-0648,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0649,1984,1984,February 1984,AM; BMX Action Bike; Malcolm Stapleton,AM box-section aluminium test failure — Wounds of Honour,Archive collection,v2.0 chronological census,EPH-0649,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0650,1984,1984,February 1984,Aero Condor; Condor Distributors,Aero Condor launch campaign,Product literature,v2.0 chronological census,EPH-0650,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0651,1984,1984,February 1984,Aero Condor; Condor Distributors,Aero Condor national dealer directory,Manufacturer/distributor catalog page,v2.0 chronological census,EPH-0651,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0652,1984,1984,February 1984,Acorn; DuPont Zytel,Acorn Magnum Zytel wheel campaign,Product literature,v2.0 chronological census,EPH-0652,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0653,1984,1984,February 1984,BMX Action Bike; Ostende BMX; British and Belgian riders,Chips with Mayo — Ostende European race report,Archive collection,v2.0 chronological census,EPH-0653,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0654,1984,1984,February 1984,Redline,Redline 600a product campaign,Magazine advertisement,v2.0 chronological census,EPH-0654,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0655,1984,1984,February 1984,SunTour,SunTour sealed bottom-bracket campaign,Product literature,v2.0 chronological census,EPH-0655,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0656,1984,1984,February 1984,Raider,Raider economy helmet campaign,Product literature,v2.0 chronological census,EPH-0656,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0657,1984,1984,February 1984,Sale Cycles Warehouse,Sale Cycles Warehouse February complete-bike price list,Retailer advertisement / price list,v2.0 chronological census,EPH-0657,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0658,1984,1984,February 1984,BMX Action Bike; Sharp Racing Products; Suzue; Fox Factor,Trick Stuff February product-news roundup,Product announcement / kit,v2.0 chronological census,EPH-0658,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0659,1984,1984,February 1984,DMX Parts and Accessories; Jenny Young Enterprise; Chung Yung Cycle,DMX Parts and Accessories supplier campaign,Product literature,v2.0 chronological census,EPH-0659,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0660,1984,1984,February 1984,Suzuki; USA BMX UK,Suzuki BMX teaser campaign,Magazine advertisement,v2.0 chronological census,EPH-0660,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0661,1984,1984,February 1984,Race Inc; Bill Bastian; Perry Kramer; Greg Alderman; Jason Spurr,Race Inc RA10 aluminium frameset editorial test,Archive collection,v2.0 chronological census,EPH-0661,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0662,1984,1984,February 1984,Shimano,Shimano DX platform-pedal campaign — February 1984,Product literature,v2.0 chronological census,EPH-0662,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0663,1984,1984,February 1984,Multiple United Kingdom BMX retailers,February national multi-dealer advertisement roundup,Dealer/shop advertisement,v2.0 chronological census,EPH-0663,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0664,1984,1984,February 1984,TT Racing Products,BMX cycle carriers advertisement,Product literature,v2.0 chronological census,EPH-0664,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0665,1984,1984,February 1984,OKO; I. & M.,OKO puncture-protection campaign,Product literature,v2.0 chronological census,EPH-0665,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0666,1984,1984,February 1984,OT Cycles; Colin Sharp,OT Cycles Burner seating adaptation offer,Dealer price-list / sticker offer,v2.0 chronological census,EPH-0666,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0667,1984,1984,February 1984,Louis Mears; Diamond Back; Harry Leary; BMX Action Bike,Louis Mears Me & My Bike Turbo Lite profile,Archive collection,v2.0 chronological census,EPH-0667,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0668,1984,1984,February 1984,Skyway Recreation; Bob Medrano; Bob Haro,"Skyway February street, race, and freestyle range campaign",Team/product advertisement,v2.0 chronological census,EPH-0668,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0669,1984,1984,February 1984,Suncycle Enterprise,"Suncycle BMX, mountain, racing, and touring manufacturer campaign",Manufacturer catalog,v2.0 chronological census,EPH-0669,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0670,1984,1984,February 1984,BMX Action Bike,Crazy Legs aerial-stunt feature,Archive collection,v2.0 chronological census,EPH-0670,,MEDIUM,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Period placement; exact feature detail open
CHR-0671,1984,1984,February 1984,BMX Action Bike readers,February reader letters and community submissions,Archive collection,v2.0 chronological census,EPH-0671,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0672,1984,1984,February 1984,BMX Action Bike; Ammaco; Ready Rider,ABMX Ammaco team and Ready Rider competition,Event prize promotion,v2.0 chronological census,EPH-0672,,MEDIUM,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Period placement; exact feature detail open
CHR-0673,1985,1985,January 1985,BMX Action Bike,January 1985 issue masthead and poll-winner overview,Archive collection,v2.0 chronological census,EPH-0673,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/44-january-nineteen-eighty-five,Dated/period placement
