Price Observation ID,Source Object ID,Brand,Product / Model,Product Type,Issue / Date,Price Numeric,Currency,Displayed Price,Price Basis,Geography / Context,Source Type,Directness / Evidence,Confidence,Source URL,Rights Code,Observation Key,Duplicate Decision,Normalization Note,Accessed
ABMX-PR-0182,V12-ABMX-0328,Allen’s BMX Centre,Alloy racing wheel pair,Wheelset,August 1983,25,GBP,£25.00 per pair,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,allen s bmx centre alloy racing wheel pair august 1983 25 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0183,V12-ABMX-0328,Allen’s BMX Centre,Fibre wheel pair,Wheelset,August 1983,19.95,GBP,£19.95 per pair,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,allen s bmx centre fibre wheel pair august 1983 19 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0184,V12-ABMX-0328,Allen’s BMX Centre,Alloy V bars,Handlebar,August 1983,7.95,GBP,£7.95,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,allen s bmx centre alloy v bars august 1983 7 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0185,V12-ABMX-0323,Haro,Freestyler frame and forks,Frame and fork set,August 1983,149,GBP,£149,Discount retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,haro freestyler frame and forks august 1983 149 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0186,V12-ABMX-0323,Skyway,TA frame and forks,Frame and fork set,August 1983,159,GBP,£159,Discount retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,skyway ta frame and forks august 1983 159 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0187,V12-ABMX-0335,Ukai,1 3/8-inch rim,Rim,August 1983,12,GBP,From £12,Editorial price reference,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,ukai 1 3 8 inch rim august 1983 12 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0188,V12-ABMX-0335,Panaracer,1 3/8-inch tyre,Tyre,August 1983,6.25,GBP,From £6.25,Editorial price reference,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,panaracer 1 3 8 inch tyre august 1983 6 25 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0189,V12-ABMX-0306,Skyway,Tuff wheel pair,Wheelset,August 1983,57.5,GBP,£57.50,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,skyway tuff wheel pair august 1983 57 5 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0190,V12-ABMX-0306,Custom,Z rim wheel pair,Wheelset,August 1983,39,GBP,£39.00,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,custom z rim wheel pair august 1983 39 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0191,V12-ABMX-0319,BMX Action Bike,Available back issue,Magazine back issue,August 1983,0.7,GBP,70p per copy,Back-issue mail-order price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,bmx action bike available back issue august 1983 0 7 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0192,V12-ABMX-0320,BMX Action Bike,Twelve-issue binder,Binder,August 1983,3.95,GBP,£3.95,Mail-order price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,bmx action bike twelve issue binder august 1983 3 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0193,V12-ABMX-0321,BMX Action Bike,Ten-issue UK subscription,Subscription,August 1983,8.6,GBP,£8.60,Subscription price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,bmx action bike ten issue uk subscription august 1983 8 6 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0194,V12-ABMX-0297,King Sticker,Five-sticker packet,Sticker packet,August 1983,1,GBP,£1,Mail-order price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,king sticker five sticker packet august 1983 1 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0195,V12-ABMX-0309,Superfox,Superfox complete bicycle,Complete bicycle,August 1983,175,GBP,£175,Editorial price context,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,superfox superfox complete bicycle august 1983 175 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0196,V12-ABMX-0322,BMX Centre Mousehole,Chromoly frame-and-fork set,Frame and fork set,August 1983,63.95,GBP,£63.95,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,bmx centre mousehole chromoly frame and fork set august 1983 63 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0197,V12-ABMX-0318,Firebird,Frame and fork set,Frame and fork set,August 1983,64.95,GBP,£64.95 plus postage,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,firebird frame and fork set august 1983 64 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0198,V12-ABMX-0345,Yes,Fibrelite helmet,Protective equipment,September 1983,32,GBP,£32.00,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,INDEX-ONLY,yes fibrelite helmet september 1983 32 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 64 september nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0199,V12-ABMX-0345,Yes,Scorpion helmet,Protective equipment,September 1983,18.95,GBP,£18.95,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,INDEX-ONLY,yes scorpion helmet september 1983 18 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 64 september nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0200,V12-ABMX-0346,Kashimax,Aero saddle,Saddle,September 1983,14.95,GBP,£14.95,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,INDEX-ONLY,kashimax aero saddle september 1983 14 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 64 september nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
