Canonical Object ID,Title,Brand / Promoter,Date Text,Object Type,Source Occurrence Count,Member Record IDs,Duplicate Group,Canonical Decision,Confidence,Rights Code,Research Status,Object URL,Category ID,Primary Category
OBJ-0593,Trick Stuff December product-news roundup,BMX Action Bike; Zeronine; Kool-Stop; Sharp Racing Products; Spectra; Epoch; Hotshot; MKS; Haro; Strongs; California Racing Designs,December 1983 / January 1984,Product announcement / kit,1,EPH-0603,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0593,PKR-CAT-008,Product announcements and technical material
OBJ-0594,Grease Monkey steering-head maintenance guide,BMX Action Bike; Tange; Suntour,December 1983 / January 1984,Product literature,1,EPH-0604,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0594,PKR-CAT-001,Catalogs and product literature
OBJ-0595,ACS Z-Wheels “Z-Wheel Zone” Mike Buff campaign,ACS; Mike Buff,February 1984,Magazine advertisement,1,EPH-0605,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0595,PKR-CAT-002,Advertisements and price lists
OBJ-0596,"February Hotlines industry, sponsorship, and event roundup",BMX Action Bike; Huffy; Stu Thomsen; Greg Hill; Skyway; GT; Kuwahara; Hutch,February 1984,Archive collection,1,EPH-0606,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0596,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0597,Stechford Cycles February component and apparel price list,Stechford Cycles,February 1984,Retailer advertisement / price list,1,EPH-0607,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0597,PKR-CAT-002,Advertisements and price lists
OBJ-0598,Sussex BMX Centre Pro-Class Mongoose opening promotion,Sussex BMX Centre; Mongoose; Andy Ruffell,February 1984,Contest entry form / promotion,1,EPH-0608,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0598,PKR-CAT-004,Contests and promotions
OBJ-0599,Falcon Flyers BMX range campaign,Falcon Cycles; Falcon Pro Flyers,February 1984,Team/product advertisement,1,EPH-0609,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0599,PKR-CAT-006,"Teams, riders, and brand campaigns"
OBJ-0600,United Kingdom pro and semi-pro class debate,BMX Action Bike; IBMXF; UKBMX,February 1984,Archive collection,1,EPH-0610,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0600,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0601,"DKS Anaconda, Rattlesnake, and Golden Mile model campaign",DKS,February 1984,Product literature,1,EPH-0611,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0601,PKR-CAT-001,Catalogs and product literature
OBJ-0602,Tioga component-technology campaign,Tioga,February 1984,Product literature,1,EPH-0612,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0602,PKR-CAT-001,Catalogs and product literature
OBJ-0603,Curtis Expert frame-family campaign,Curtis BMX,February 1984,Product literature,1,EPH-0613,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0603,PKR-CAT-001,Catalogs and product literature
OBJ-0604,Franz Bruckl two-direction bicycle feature,Franz Bruckl; BMX Action Bike,February 1984,Product-history object,1,EPH-0614,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0604,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0605,Weinmann BMX braking and rim-system campaign,Weinmann; Chicken & Sons,February 1984,Product literature,1,EPH-0615,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0605,PKR-CAT-001,Catalogs and product literature
OBJ-0606,Kelloggs and Channel 4 BMX Championships announcement,Kelloggs; Channel 4; BMX Action Bike,February 1984,Event notice / contact flyer,1,EPH-0616,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0606,PKR-CAT-005,"Events, registration, and membership"
OBJ-0607,Wolber BMX ice-racing feature,Wolber; Claude Vuillemont; Jean Lafond,February 1984,Archive collection,1,EPH-0617,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0607,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0608,Fox Factor sticker and Fox of the Month promotion,Fox Factor; J & B Associates,February 1984,Contest entry form / promotion,1,EPH-0618,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0608,PKR-CAT-004,Contests and promotions
OBJ-0609,"Surrey BMX February complete-bike, frame, and component price list",Surrey BMX,February 1984,Retailer advertisement / price list,1,EPH-0619,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0609,PKR-CAT-002,Advertisements and price lists
OBJ-0610,"Rebel Pro-Race, handlebar, and pad-range campaign",Rebel BMX Products,February 1984,Product literature,1,EPH-0620,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0610,PKR-CAT-001,Catalogs and product literature
OBJ-0611,ESPN/Jag Burbank world championship and pro-series report,ESPN; Jag; Greg Hill; Stu Thomsen; Harry Leary; Eddy King; Eric Rupe; Brent Patterson; Richie Anderson,February 1984,Archive collection,1,EPH-0621,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0611,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0612,Ammaco/Mongoose national dealer directory,Ammaco; Mongoose,February 1984,Manufacturer/distributor catalog page,1,EPH-0622,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0612,PKR-CAT-001,Catalogs and product literature
OBJ-0613,YES Scorpion Cross and Fibrelite helmet campaign,YES Helmets,February 1984,Product literature,1,EPH-0623,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0613,PKR-CAT-001,Catalogs and product literature
OBJ-0614,"DP February Mini, Firebird Delta II, and Freestyler frame campaign",DP Racing,February 1984,Product literature,1,EPH-0624,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0614,PKR-CAT-001,Catalogs and product literature
OBJ-0615,Best of 1983 readers-poll results,BMX Action Bike; Tim March; Bob Haro; Mongoose; Kuwahara Nova,February 1984,Archive collection,1,EPH-0625,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0615,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0616,February 1984 BMX race calendar,BMX Action Bike; British BMX clubs,February 1984,Event notice / contact flyer,1,EPH-0626,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0616,PKR-CAT-005,"Events, registration, and membership"
OBJ-0617,Faze 7 February complete-bike and component offers,Faze 7,February 1984,Retailer advertisement / price list,1,EPH-0627,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0617,PKR-CAT-002,Advertisements and price lists
OBJ-0618,ABMX back-issue and binder offer,BMX Action Bike; UKBMX Publications,February 1984,Catalog mailer / advertisement,1,EPH-0628,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0618,PKR-CAT-003,"Mailers, stickers, and information packs"
OBJ-0619,The Rulers Ammaco/Mongoose factory-team campaign,Ammaco; Mongoose; Steve Greaves; Wayne Llewellyn; Andy Ruffell; John Greaves,February 1984,Team advertisement,1,EPH-0629,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0619,PKR-CAT-006,"Teams, riders, and brand campaigns"
OBJ-0620,SE Floval Flyer 24-inch cruiser test,SE Racing; Shiner; BMX Action Bike,February 1984,Archive collection,1,EPH-0630,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0620,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0621,Supertune February mail-order component catalogue,Supertune,February 1984,Retailer advertisement / price list,1,EPH-0631,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0621,PKR-CAT-002,Advertisements and price lists
OBJ-0622,Muddy Fox BMX and mountain-bike range campaign,Muddy Fox,February 1984,Product literature,1,EPH-0632,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0622,PKR-CAT-001,Catalogs and product literature
OBJ-0623,Pedal Pushers complete-bike and parts offers,Pedal Pushers,February 1984,Retailer advertisement / price list,1,EPH-0633,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0623,PKR-CAT-002,Advertisements and price lists
OBJ-0624,Kuwahara KYZ freestyle campaign,Kuwahara,February 1984,Product literature,1,EPH-0634,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0624,PKR-CAT-001,Catalogs and product literature
OBJ-0625,"Greg Hill BMX Masterclass: goals, preparation, and jumping",Greg Hill; Greg Hill Products; BMX Action Bike,February 1984,Archive collection,1,EPH-0635,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0625,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0626,"Holdsworth BMX Centres February frame, wheel, and component offers",Holdsworth BMX Centres,February 1984,Retailer advertisement / price list,1,EPH-0636,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0626,PKR-CAT-002,Advertisements and price lists
