id,source_object_id,source_record_id,canonical_object_id,brand,product_model,product_type,issue_date,observation_year,price_numeric,currency,displayed_price,price_basis,geography_context,source_type,directness_evidence,confidence,source_url,rights_code,observation_key,duplicate_decision,normalization_note,accessed,source_family,source_identity,access_host,access_route
ABMX-PR-0345,V20-ABMX-0055,,,Raleigh,Aero Pro Burner complete bike,Complete bike,December 1983 / January 1984,,245,GBP,£245 plus £8 carriage,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,INDEX-ONLY,raleigh aero pro burner complete bike december 1983 january 1984 245 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 87 december 20 2f 20january eighty three,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0346,V20-ABMX-0055,,,DP Racing,Firebird frame and fork set,Frame and fork set,December 1983 / January 1984,,64.95,GBP,£64.95 plus £2 p&p,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,INDEX-ONLY,dp racing firebird frame and fork set december 1983 january 1984 64 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 87 december 20 2f 20january eighty three,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0347,V20-ABMX-0055,,,Haro,Freestyle frame and fork set,Frame and fork set,December 1983 / January 1984,,170,GBP,£170.00 inc. p&p,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,INDEX-ONLY,haro freestyle frame and fork set december 1983 january 1984 170 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 87 december 20 2f 20january eighty three,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0348,V20-ABMX-0055,,,Kuwahara,Lazer Lite frame and fork set,Frame and fork set,December 1983 / January 1984,,128.95,GBP,£128.95 plus £2 p&p,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,INDEX-ONLY,kuwahara lazer lite frame and fork set december 1983 january 1984 128 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 87 december 20 2f 20january eighty three,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0349,V20-ABMX-0055,,,GT,Pro/standard frame and fork set,Frame and fork set,December 1983 / January 1984,,135,GBP,£135.00 plus £2 p&p,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,INDEX-ONLY,gt pro standard frame and fork set december 1983 january 1984 135 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 87 december 20 2f 20january eighty three,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0350,V20-ABMX-0056,,,Aero,Race pants up to 30 inches,Racewear,December 1983 / January 1984,,22.95,GBP,£22.95,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,INDEX-ONLY,aero race pants up to 30 inches december 1983 january 1984 22 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 87 december 20 2f 20january eighty three,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0351,V20-ABMX-0056,,,MKS,Graphite pedals,Pedals,December 1983 / January 1984,,9.25,GBP,£9.25,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,INDEX-ONLY,mks graphite pedals december 1983 january 1984 9 25 gbp https previouspage co uk magazines bmx 20action 20bike issues 87 december 20 2f 20january eighty three,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0352,V20-ABMX-0056,,,Shimano,DX pedals,Pedals,December 1983 / January 1984,,13.95,GBP,£13.95,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,INDEX-ONLY,shimano dx pedals december 1983 january 1984 13 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 87 december 20 2f 20january eighty three,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0353,V20-ABMX-0056,,,Suntour,Beartrap pedals,Pedals,December 1983 / January 1984,,16.95,GBP,£16.95,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,INDEX-ONLY,suntour beartrap pedals december 1983 january 1984 16 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 87 december 20 2f 20january eighty three,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0354,V20-ABMX-0056,,,Race Inc,"RA-10 frame, ball-burnished",Frame,December 1983 / January 1984,,159.5,GBP,£159.50,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,INDEX-ONLY,race inc ra 10 frame ball burnished december 1983 january 1984 159 5 gbp https previouspage co uk magazines bmx 20action 20bike issues 87 december 20 2f 20january eighty three,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0355,V20-ABMX-0056,,,Race Inc,"RA-10 frame, black or white",Frame,December 1983 / January 1984,,149,GBP,£149.00,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,INDEX-ONLY,race inc ra 10 frame black or white december 1983 january 1984 149 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 87 december 20 2f 20january eighty three,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0356,V20-ABMX-0056,,,Kuwahara,KY 2.5 complete bike,Complete bike,December 1983 / January 1984,,259,GBP,£259.00,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,INDEX-ONLY,kuwahara ky 2 5 complete bike december 1983 january 1984 259 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 87 december 20 2f 20january eighty three,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0357,V20-ABMX-0060,,,Aero,Airflow number plate,Number plate,December 1983 / January 1984,,8.5,GBP,£8.50,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,INDEX-ONLY,aero airflow number plate december 1983 january 1984 8 5 gbp https previouspage co uk magazines bmx 20action 20bike issues 87 december 20 2f 20january eighty three,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0358,V20-ABMX-0060,,,Aero,Race pants up to 30 inches,Racewear,December 1983 / January 1984,,25.75,GBP,£25.75,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,INDEX-ONLY,aero race pants up to 30 inches december 1983 january 1984 25 75 gbp https previouspage co uk magazines bmx 20action 20bike issues 87 december 20 2f 20january eighty three,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0359,V20-ABMX-0060,,,Aero,Race pants over 30 inches,Racewear,December 1983 / January 1984,,29.75,GBP,£29.75,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,INDEX-ONLY,aero race pants over 30 inches december 1983 january 1984 29 75 gbp https previouspage co uk magazines bmx 20action 20bike issues 87 december 20 2f 20january eighty three,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0360,V20-ABMX-0060,,,Aero,Brake guard,Protective equipment,December 1983 / January 1984,,4.75,GBP,£4.75,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,INDEX-ONLY,aero brake guard december 1983 january 1984 4 75 gbp https previouspage co uk magazines bmx 20action 20bike issues 87 december 20 2f 20january eighty three,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0361,V20-ABMX-0060,,,Aero,Pro-Vent race jersey up to 30 inches,Racewear,December 1983 / January 1984,,9.75,GBP,£9.75,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,INDEX-ONLY,aero pro vent race jersey up to 30 inches december 1983 january 1984 9 75 gbp https previouspage co uk magazines bmx 20action 20bike issues 87 december 20 2f 20january eighty three,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
